date,fpt_stock_price_log_return_scaled,market_cap_log_return,fpt_stock_price_log_return,gdp_value,cpi_rate,fpt_stock_price,fpt_stock_volume_log_return,fpt_net_revenue_log_return,usd_vnd_rate_log_return,xau_usd_rate_log_return
2022-11-10,-0.8473345822161443,0.0,-0.013643958272735016,366474752771.01,0.043,45.86,0.8267367505986984,0.0,-6.030696245707721e-05,0.01991141853909264
2022-11-11,-0.2077725082918669,0.0,-0.002620088835123204,366474752771.01,0.043,45.74,-0.4646175764704059,0.0,-0.00012062483680017103,0.008825352684953144
2022-11-14,-1.6763605167837587,0.0,-0.027933538652308208,366474752771.01,0.043,44.48,0.4914675938161786,0.0,-0.001569448399577367,0.001234314083885055
2022-11-15,-4.218930114603644,0.0,-0.07175876911105825,366474752771.01,0.043,41.4,0.6429295549840535,0.0,0.0007447890276549131,0.00635592980910208
2022-11-16,2.868199183166382,0.0,0.05039917497513277,366474752771.01,0.043,43.54,-0.021623463006282966,0.0,-0.0016513617414707046,-0.0006662617087208296
2022-11-17,1.3527497125020587,0.0,0.02427799333377204,366474752771.01,0.043,44.61,-0.679982035208348,0.0,0.0011481866963868215,-0.005779794728354457
2022-11-18,0.34600114420122596,0.0,0.00692508073006908,366474752771.01,0.043,44.92,-0.20300200067880508,0.0,-0.0008056070684633737,-0.004075440701973572
2022-11-21,-1.203603405532331,0.0,-0.019784818015763234,366474752771.01,0.043,44.04,-0.4057847723684663,0.0,0.0010672896891984719,-0.008212455641314245
2022-11-22,0.27264123788174216,0.0,0.005660606080627668,366474752771.01,0.043,44.29,0.33580437608169506,0.0,0.00048292654418655075,-0.002020836994271758
2022-11-23,-0.05576513386306898,0.0,0.0,366474752771.01,0.043,44.29,-0.9247837996721479,0.0,-8.047156340474514e-05,0.002032242559047055
2022-11-24,-0.05576513386306898,0.0,0.0,366474752771.01,0.043,44.29,0.5243269380096646,0.0,-4.0238210209867176e-05,0.0031543432500684573
2022-11-25,1.1754953966340163,-0.22292637246657585,0.021222733312812988,366474752771.01,0.043,45.24,0.4740666591027384,0.0,8.047480137121849e-05,0.0014201884988580748
2022-11-28,1.762120865099954,0.0,0.031334156170435445,366474752771.01,0.043,46.68,-0.09727217969722908,0.0,-0.0010869566287567429,0.0014181744235143392
2022-11-29,-0.05576513386306898,0.0,0.0,366474752771.01,0.0437,46.68,-0.003964290066625962,0.0,-0.0012696111254706492,-0.0026962532760147276
2022-11-30,0.1798965861356356,0.0,0.00406200451625957,366474752771.01,0.0437,46.87,-0.22564891130853684,0.0,-0.0021600242569122315,0.006266806543559487
2022-12-01,0.018455918542419725,0.0,0.0012793178717115813,366474752771.01,0.0437,46.93,0.6650331707018111,0.0,-0.007770141443655397,0.01898392820412036
2022-12-02,2.008650971446969,0.0,0.0355834946093683,366474752771.01,0.0437,48.63,0.4906996799083312,0.0,-0.0038771602492090797,0.0003380203675601659
2022-12-05,0.6085035059544003,0.0,0.011449726391553935,366474752771.01,0.0437,49.19,-0.8666294849848937,0.0,-0.01358604676627087,0.0029873392319706704
2022-12-06,-1.7794983878817234,0.0,-0.029711283880509178,366474752771.01,0.0437,47.75,0.23265832878486986,0.0,-0.001244297132753527,-0.016075896278744027
2022-12-07,0.3196666232391832,0.0,0.006471163381583556,366474752771.01,0.0437,48.06,-0.4016652088762772,0.0,-0.003325714975508334,0.0052962014749510095
2022-12-08,0.32924575049878235,0.0,0.006636274873558285,366474752771.01,0.0437,48.38,0.20753745813639402,0.0,-0.0035457331965057324,0.0023758411666381417
2022-12-09,0.6948388728915712,0.0,0.012937853739574831,366474752771.01,0.0437,49.01,-0.24936831318452282,0.0,-0.012827428540475555,0.006258297928245172
2022-12-12,-0.8063691406177121,0.0,-0.012937853739574885,366474752771.01,0.0437,48.38,0.2057428643626917,0.0,0.0033805229742753093,-0.004688657343032989
2022-12-13,0.08795776718044297,0.0,0.0024772927615561912,366474752771.01,0.0437,48.5,-0.2988676779755222,0.0,0.0,0.01483381557113198
2022-12-14,-0.7295392816043177,0.0,-0.011613568937199217,366474752771.01,0.0437,47.94,0.25194633524008153,0.0,-0.005499167834560475,-0.005869664508481865
2022-12-15,0.9995384758039018,0.0,0.018189835958575814,366474752771.01,0.0437,48.82,0.010985691158036447,0.0,0.0007420363938297967,-0.0028151306926917793
2022-12-16,0.08666402453990069,0.0,0.002454993049711649,366474752771.01,0.0437,48.94,-0.2506217529926369,0.0,0.0007414861840705552,-0.007991651343704463
2022-12-19,-1.0240178109946259,0.0,-0.016689374699507507,366474752771.01,0.0437,48.13,0.11943367964591946,0.0,0.004437408232123505,0.0024542347847540755
2022-12-20,-0.05576513386306898,0.0,0.0,366474752771.01,0.0437,48.13,-0.26638868493700524,0.0,0.005886079638525406,0.012428695906955991
2022-12-21,0.3885289229398047,0.0,0.007658114628419411,366474752771.01,0.0437,48.5,-0.3676015257122584,0.0,-0.003990344473626168,0.001530448818882511
2022-12-22,-0.05576513386306898,0.0,0.0,366474752771.01,0.0437,48.5,0.1896800362518301,0.0,-0.0006315124933590342,-0.001804970466638429
2022-12-23,0.5511159718480584,0.0,0.010460560978018625,366474752771.01,0.0437,49.01,0.6174427366250987,0.0,-0.0029523429289431747,-0.00965604655484495
2022-12-26,-1.2638548810224741,0.0,-0.020823348013565206,366474752771.01,0.0437,48.0,-0.3830184241004371,0.0,-0.0007394496718912156,-0.0026760102356480886
2022-12-27,0.016709722179833388,0.0,0.0012492194004318981,366474752771.01,0.0437,48.06,-0.03249161704684317,0.0,-0.00116309820143421,0.019058054854404698
2022-12-28,0.10095381677638528,0.0,0.0027013003439184907,366474752771.01,0.0437,48.19,-0.3127096486338995,0.0,0.0005288487087137677,-0.009982075830387228
2022-12-29,-0.44229907898191556,0.0,-0.006662527247823763,366474752771.01,0.0455,47.87,0.10654619456481129,0.0,0.0013736991646118386,0.0029375382127032564
2022-12-30,0.47505766834684576,0.0,0.009149575161897683,366474752771.01,0.0455,48.31,-0.0418728952390594,0.0,-0.0012679629763028824,0.0034053086577528068
2022-12-31,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,48.31,0.0,0.1568973492144733,0.0,0.0
2023-01-02,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,48.31,0.0,0.0,-0.0014813249984175169,-0.0015284868493636106
2023-01-03,2.239987846727925,0.0,0.039570953549130705,413445230668.58,0.0455,50.26,0.893524123233565,0.0,-0.0008474576778379147,0.0145595461518231
2023-01-04,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,50.26,-0.6585154418646659,0.0,-0.001166428211354093,0.007965210645465777
2023-01-05,0.3812264979371025,0.0,0.007532245720474641,413445230668.58,0.0455,50.64,0.24208463634926367,0.0,-0.0016990553094458323,-0.003291410679116111
2023-01-06,-0.27384950969220617,0.0,-0.0037590310363026886,413445230668.58,0.0455,50.45,-0.3415947290294817,0.0,-0.00031889450177233057,0.005903929764737064
2023-01-09,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,50.45,-0.326337879424355,0.0,-0.0012765959180529047,0.00609249333336474
2023-01-10,0.013192221383870668,0.0,0.0011885896803431805,413445230668.58,0.0455,50.51,0.3712947839043883,0.0,-0.00010645659242500915,-0.00040395021331466555
2023-01-11,0.3106295457168066,0.0,0.006315394978849827,413445230668.58,0.0455,50.83,0.3577261589254991,0.0,-0.0007455136401524066,0.0032111446254179943
2023-01-12,-0.20433401074513483,0.0,-0.0025608208616735924,413445230668.58,0.0455,50.7,-0.6843866152197514,0.0,-0.00021310602105153003,0.007806910647565885
2023-01-13,-0.5614555477788574,0.0,-0.00871637848169145,413445230668.58,0.0455,50.26,0.14585871703323,0.0,-0.00040502659873037865,0.010648302029462098
2023-01-16,0.5185428098937678,0.0,0.009899110730740832,413445230668.58,0.0455,50.76,-0.08730010331208722,0.0,-2.132173431062991e-05,0.0036349703010723207
2023-01-17,0.8064378131235265,0.0,0.014861438949911394,413445230668.58,0.0455,51.52,0.5305719625320449,0.0,0.0,-0.0048895025277531255
2023-01-18,0.9268253459971668,0.0,0.016936509530898255,413445230668.58,0.0455,52.4,-0.02459446661868135,0.0,0.0008525149706437513,0.00336442403299668
2023-01-19,0.28644869372962695,0.0,0.005898599540118971,413445230668.58,0.0455,52.71,0.32892930654769226,0.0,0.0006389096160262712,0.0047129589787298625
2023-01-20,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,52.71,0.0,0.0,-0.0019179547701465968,0.001198000721626466
2023-01-23,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,52.71,0.0,0.0,0.0,-0.0010481721200995995
2023-01-24,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,52.71,0.0,0.0,0.0,0.003733290917353639
2023-01-25,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,52.71,0.0,0.0,0.0,0.0026676619821648954
2023-01-26,-0.05576513386306898,0.0,0.0,413445230668.58,0.0455,52.71,0.0,0.0,0.0,0.0005901385457320045
2023-01-27,0.010237279077704104,0.0,0.0011376565504610723,413445230668.58,0.0455,52.77,-0.14915328891564952,0.0,0.0019179547701465966,-0.007270100654364303
2023-01-29,-0.05576513386306898,0.0,0.0,413445230668.58,0.0489,52.77,0.0,0.0,0.0,0.0
2023-01-30,-0.2539980649408446,0.0,-0.003416859816323681,413445230668.58,0.0489,52.59,-0.24845950101639883,0.0,-0.000319403782326794,-0.000279087076979008
2023-01-31,-0.19935578142769206,0.0,-0.002475013162525256,413445230668.58,0.0489,52.46,0.5390783102319909,0.0,-6.389300054355718e-05,-0.001790075392122876
2023-02-01,-1.1047482756143787,0.0,-0.018080892642629423,413445230668.58,0.0489,51.52,-0.3764442523397636,0.0,0.0008090098586909727,0.012085236825678011
2023-02-02,-0.12336985860469711,0.0,-0.0011652749425001567,413445230668.58,0.0489,51.46,0.23364045989690554,0.0,-0.0017252584179061456,0.00262620220426537
2023-02-03,-1.3554534176622843,0.0,-0.02240219446141309,413445230668.58,0.0489,50.32,0.26476867585238106,0.0,0.0021507903392209674,-0.021168822365973207
2023-02-06,0.24322838868920085,0.0,0.005153628849633932,413445230668.58,0.0489,50.58,-0.6036004187583804,0.0,0.0,-0.019567706593343028
2023-02-07,0.08171387529785192,0.0,0.0023696693553183824,413445230668.58,0.0489,50.7,-0.22851406093369214,0.0,0.0046689388719867,0.0015454106777560307
2023-02-08,0.3092607795098155,0.0,0.0062918021165278,413445230668.58,0.0489,51.02,-0.1142571245895524,0.0,0.0008254056067092413,0.0009706344096103218
2023-02-09,-0.42079104723595745,0.0,-0.006291802116527868,413445230668.58,0.0489,50.7,0.10236610160217742,0.0,0.00023268358310778384,0.0023352062653642764
2023-02-10,-0.05576513386306898,0.0,0.0,413445230668.58,0.0489,50.7,-0.024670769640174374,0.0,-0.00042310133908102715,-0.009768879175259045
2023-02-13,-0.05576513386306898,0.0,0.0,413445230668.58,0.0489,50.7,-0.16616694323463635,0.0,-0.0008467401013949071,-0.0029311573910230627
2023-02-14,0.012852395977979922,0.0,0.001182732249049394,413445230668.58,0.0489,50.76,0.010881024814726773,0.0,0.0005292965772223387,0.002247276124620749
2023-02-15,0.5242302583388211,0.0,0.009997142949422453,413445230668.58,0.0489,51.27,0.03913610145546867,0.0,0.0008039946269244121,-0.005815824133374755
2023-02-16,-0.05576513386306898,0.0,0.0,413445230668.58,0.0489,51.27,-0.41788525855679215,0.0,0.0027878114741769636,-0.007950107044187553
2023-02-17,-0.05576513386306898,0.0,0.0,413445230668.58,0.0489,51.27,0.09701902635410219,0.0,0.005363634881043622,-0.0009107616873638462
2023-02-20,0.7867723967518256,0.0,0.014522474224896179,413445230668.58,0.0489,52.02,1.0023912297712447,0.0,0.0008387503112814378,0.002215824269197972
2023-02-21,-0.05576513386306898,0.0,0.0,413445230668.58,0.0489,52.02,-0.41707229288238584,0.0,-0.00209819632158824,-0.0018525043891638958
2023-02-22,-0.7626717091514152,0.0,-0.012184659016367328,413445230668.58,0.0489,51.39,-0.11743846344100842,0.0,0.0,0.0009862628485263736
2023-02-23,-0.338688325580387,0.0,-0.00487663114109765,413445230668.58,0.0489,51.14,0.4397047922245081,0.0,0.0027267977042566907,-0.006428164684278182
2023-02-24,-0.4884682896741897,0.0,-0.007458327016853659,413445230668.58,0.0489,50.76,-0.7299457056728416,0.0,-0.0009430503135126265,-0.0035222744960002007
2023-02-27,-0.41116582164887105,0.0,-0.006125896046568874,413445230668.58,0.0489,50.45,0.5964036167138727,0.0,-0.0005243013804370765,-0.004254159148777907
2023-02-28,0.09353901492075911,0.0,0.0025734944422010253,413445230668.58,0.0431,50.58,-0.6600299121921529,0.0,-0.0011544315707249148,0.006052342321016846
2023-03-01,-0.05576513386306898,0.0,0.0,413445230668.58,0.0431,50.58,0.96377707599677,0.0,-0.0007353327711977454,0.0074966621709798556
2023-03-02,-0.42397653861793194,0.0,-0.006346709126372987,413445230668.58,0.0431,50.26,-1.16025753857076,0.0,-0.002314572311584976,-0.00331705873376303
2023-03-03,-1.15110089889515,0.0,-0.018879853819302524,413445230668.58,0.0431,49.32,0.5412625069671596,0.0,0.00014745068327983734,0.009487516402102167
2023-03-06,-0.27969759667160043,0.0,-0.003859832115586625,413445230668.58,0.0431,49.13,0.09861842588194782,0.0,-0.00023171797919215655,0.00127580219226121
2023-03-07,0.39123877236773735,0.0,0.007704823192774735,413445230668.58,0.0431,49.51,-0.031165627786984385,0.0,-0.0027636856864597637,-0.003546122117582542
2023-03-08,0.45755191834229575,0.0,0.00884783572123085,413445230668.58,0.0431,49.95,-0.4382582073402412,0.0,0.0037954710824240146,-0.015166311852207372
2023-03-09,0.7401737673415413,0.0,0.013719272741358157,413445230668.58,0.0431,50.64,0.22574033925018885,0.0,-6.313994971942872e-05,0.0061094087740896355
2023-03-10,-0.8517040350676773,0.0,-0.013719272741358125,413445230668.58,0.0431,49.95,-0.0001262501297299624,0.0,-0.002149133799532065,0.018738540216818866
2023-03-13,-0.4988163946157705,0.11862717197422053,-0.007636693062080098,413445230668.58,0.0431,49.57,0.3249637653479691,0.0,-0.0012663572819396904,0.023519803767030296
2023-03-14,-0.2081153863102169,0.0,-0.002625998883047286,413445230668.58,0.0431,49.44,-0.72911649489156,0.0,-0.002749287974720392,-0.00014101757259004277
2023-03-15,1.2667950534960772,0.0,0.022796428092383803,413445230668.58,0.0431,50.58,0.4816873963637513,0.0,-0.0003177124728869336,0.011910898398514088
2023-03-16,-1.0040265086152833,0.0,-0.01634479281089511,413445230668.58,0.0431,49.76,0.20480263993062744,0.0,-0.0006357279298659814,-0.0017253941949252477
2023-03-17,-0.20753290153220277,0.0,-0.0026159588315745274,413445230668.58,0.0431,49.63,-0.6815868039705867,0.0,0.0008475474604185089,0.028381688497086957
2023-03-20,-1.0936903758874612,0.0,-0.01789029215549332,413445230668.58,0.0431,48.75,0.5833106548115867,0.0,-0.0007415647355034903,0.010195113793616475
2023-03-21,0.3238141532982754,0.0,0.006542652657955839,413445230668.58,0.0431,49.07,-0.36135099398490267,0.0,0.00021193175876712837,-0.012459208745842708
2023-03-22,0.23906279363437902,0.0,0.005081828194331544,413445230668.58,0.0431,49.32,0.12916830481863487,0.0,-0.001060108230311137,-0.0032137416257469803
2023-03-23,-0.42157526603601253,0.0,-0.006305319374687475,413445230668.58,0.0431,49.01,-0.5371033517073094,0.0,-0.002123593917613591,0.012304417031536685
2023-03-24,0.38058131668572076,0.0,0.007521124995577389,413445230668.58,0.0431,49.38,0.029116342161211232,0.0,0.00021256244101711238,-0.00011980172828327262
2023-03-27,0.3189870110982473,0.0,0.0064594491855495045,413445230668.58,0.0431,49.7,0.7370423746988088,0.0,0.0003187589677949407,-0.011699622290781307
2023-03-28,0.014232197834486033,0.0,0.0012065153283407697,413445230668.58,0.0431,49.76,0.26446108371500904,0.0,-0.000488805305831643,-0.0022450671067067046
2023-03-29,-0.20753290153220277,0.0,-0.0026159588315745274,413445230668.58,0.0335,49.63,-0.9045177710655029,0.0,-0.000255123736395278,-0.00041011724358339574
2023-03-30,0.0260053021085009,0.0,0.001409443503233604,413445230668.58,0.0335,49.7,0.010032129244457396,0.0,-0.0010637167261898781,0.004930498187425527
2023-03-31,-0.05576513386306898,0.0,0.0,413445230668.58,0.0335,49.7,0.4964337006059116,-0.11021157741670932,0.0008510638811566757,0.0017320206533190585
2023-04-03,1.2485414586296977,0.0,0.022481798356228037,413445230668.58,0.0335,50.83,0.5555804910033829,0.0,0.00021265284503315873,0.0014075729737460486
2023-04-04,-0.34181301990606106,0.0,-0.004930490216992066,413445230668.58,0.0335,50.58,-0.6939134307755599,0.0,-0.0008508828422322406,0.01720732824568187
2023-04-05,0.013015093182246007,0.0,0.0011855365941017652,413445230668.58,0.0335,50.64,-0.3246373853083721,0.0,0.0001063999575404859,0.0034554267521404707
2023-04-06,-0.27384950969220617,0.0,-0.0037590310363026886,413445230668.58,0.0335,50.45,0.37231593510926336,0.0,-0.0009580074179928274,-0.005214833356998001
2023-04-07,0.09353901492075911,0.0,0.0025734944422010253,413445230668.58,0.0335,50.58,-0.5323657407417891,0.0,-0.0006391818689972541,0.0
2023-04-10,-0.20506928264689706,0.0,-0.0025734944422010253,413445230668.58,0.0335,50.45,0.7595398983698158,0.0,-0.0003197442073604617,-0.005187474437832032
2023-04-11,-0.05576513386306898,0.0,0.0,413445230668.58,0.0335,50.45,-0.3656853158633949,0.0,0.00019185879251769003,-0.001786625669648254
2023-04-12,-0.05576513386306898,0.0,0.0,413445230668.58,0.0335,50.45,0.0737327884726023,0.0,-0.00010658367361383755,0.010317288333561233
2023-04-13,-0.5639724543344576,0.0,-0.008759761368805689,413445230668.58,0.0335,50.01,-0.06039312894086134,0.0,-4.263665047123785e-05,0.010026474397452599
2023-04-14,-0.05576513386306898,0.0,0.0,413445230668.58,0.0335,50.01,-0.30508942582272275,0.0,-0.0001065995800986197,-0.0006054037348884545
2023-04-17,-0.05576513386306898,0.0,0.0,413445230668.58,0.0335,50.01,0.12090179068329679,0.0,0.0018744946484760556,-0.015984666154688364
2023-04-18,-0.20677322619198285,0.0,-0.0026028646189765656,413445230668.58,0.0335,49.88,-0.39921695326722667,0.0,0.0009359313199157246,-0.0015643976163684365
2023-04-19,-0.12559396642655352,0.0,-0.0012036109778014294,413445230668.58,0.0335,49.82,0.3293677738507975,0.0,4.252152652930277e-05,-0.001815780874040012
2023-04-20,0.014063698700408104,0.0,0.001203610977801301,413445230668.58,0.0335,49.88,-0.13976467745903687,0.0,0.0018903798070053972,0.002193446902500674
2023-04-21,-0.12559396642655352,0.0,-0.0012036109778014294,413445230668.58,0.0335,49.82,-0.1182590541808508,0.0,-0.002294407328901934,-0.003478922207066674
2023-04-24,-0.19567544616522736,0.0,-0.0024115767314512437,413445230668.58,0.0335,49.7,0.8960302236305482,0.0,-0.0004893044528595145,-0.007396098488212651
2023-04-25,-0.5716757784315797,0.0,-0.008892540410191337,413445230668.58,0.0335,49.26,-0.3858919435301789,0.0,-4.2559530149261964e-05,0.00647332461454564
2023-04-26,-0.1382664790047743,0.0,-0.001422041885143411,413445230668.58,0.0335,49.19,0.356623004427734,0.0,-4.25613415398975e-05,0.002795629479054568
2023-04-27,-0.05576513386306898,0.0,0.0,413445230668.58,0.0335,49.19,-1.2475698209523287,0.0,-0.00010641127969602705,-0.0030202168007966794
2023-04-28,-0.6484972483189552,0.0,-0.010216680612638866,413445230668.58,0.0335,48.69,1.4499318599228594,0.0,-0.0004044661634047709,-0.004161483330134224
2023-04-29,-0.05576513386306898,0.0,0.0,413445230668.58,0.0281,48.69,0.0,0.0,0.0,0.0
2023-05-01,-0.05576513386306898,0.0,0.0,413445230668.58,0.0281,48.69,0.0,0.0,-0.001406260219389848,0.005458403327357518
2023-05-02,-0.05576513386306898,0.0,0.0,413445230668.58,0.0281,48.69,0.0,0.0,0.0,0.00670214825462604
2023-05-03,-0.05576513386306898,0.0,0.0,413445230668.58,0.0281,48.69,0.0,0.0,0.0,0.010418223253512165
2023-05-04,0.6900905069658696,0.0,0.012856008101534174,413445230668.58,0.0281,49.32,-0.6408003324016439,0.0,0.0003197782897792397,0.015848731581439512
2023-05-05,-0.12638731509440745,0.0,-0.0012172856037517487,413445230668.58,0.0281,49.26,-0.4425881524897637,0.0,-0.00010658140164633502,-0.009771259543122869
2023-05-08,0.014857047368268098,0.0,0.0012172856037517249,413445230668.58,0.0281,49.32,0.12890187698799682,0.0,0.00021315144490800648,-0.01151194756852128
2023-05-09,0.23757210101187579,0.0,0.005056133736338977,413445230668.58,0.0281,49.57,0.510564264377226,0.0,0.00038355814572392185,0.003968210393377788
2023-05-10,0.014415658627588677,0.0,0.0012096775668670081,413445230668.58,0.0281,49.63,0.042219429193415266,0.0,0.0002556237232733215,0.005149402458190883
2023-05-11,0.0260053021085009,0.0,0.001409443503233604,413445230668.58,0.0281,49.7,-0.28244453268650493,0.0,0.0,-0.003315682091648732
2023-05-12,0.9624935725867014,0.0,0.0175513081392359,413445230668.58,0.0281,50.58,0.8210644233854747,0.0,0.0,-0.009291405426185692
2023-05-15,0.2987248930915381,0.0,0.0061101993589222124,413445230668.58,0.0281,50.89,-0.14739439489673675,0.0,-0.00014910589741452061,-0.00017800808994874247
2023-05-16,0.2965720360843043,0.0,0.006073091444720904,413445230668.58,0.0281,51.2,-0.19791682684009432,0.0,4.2603953653445836e-05,-0.0016134064680610326
2023-05-17,-0.05576513386306898,0.0,0.0,413445230668.58,0.0281,51.2,0.24122797792422299,0.0,-0.0007245141810279016,-0.012866353804669163
2023-05-18,0.932914504127982,0.0,0.017041465854851615,413445230668.58,0.0281,52.08,0.46223795805102946,0.0,0.00019183425579187514,-0.003523280644119064
2023-05-19,-0.12264250693733736,0.0,-0.001152737879808174,413445230668.58,0.0281,52.02,-0.36734671620096115,0.0,0.003659111430675603,-0.0010226160212708957
2023-05-22,-0.26805351317015913,0.0,-0.00365912781889042,413445230668.58,0.0281,51.83,-0.6480477282461087,0.0,-0.0033394694269952207,-0.000720993287676979
2023-05-23,-0.4038067303861709,0.0,-0.005999050405516866,413445230668.58,0.0281,51.52,0.15701081613356208,0.0,0.000638977657523569,-0.002454261595611031
2023-05-24,-0.5533722872538622,0.0,-0.008577050631759718,413445230668.58,0.0281,51.08,-0.3453598731693564,0.0,0.001170399665444716,0.003784920367142806
2023-05-25,1.2803205515263583,0.0,0.023029561560492087,413445230668.58,0.0281,52.27,1.0593920621191342,0.0,-0.0007446412768951455,-0.010303236516029305
2023-05-26,-0.12239926988369497,0.0,-0.0011485453023695367,413445230668.58,0.0281,52.21,-0.4395350982392694,0.0,-0.0003193017961245504,-0.003849737695284659
2023-05-29,-0.05576513386306898,0.0,0.0,413445230668.58,0.0243,52.21,0.017714875876255993,0.0,-4.258127701894973e-05,-0.003915902781111737
2023-05-30,0.5631971905526366,0.0,0.010668799995115616,413445230668.58,0.0243,52.77,0.634459376705166,0.0,0.00034059945833364954,0.00709364191728642
2023-05-31,0.021142898045842684,0.0,0.0013256322365480127,413445230668.58,0.0243,52.84,-0.6817293010285659,0.0,0.00023409485204637685,0.005945734289624678
2023-06-01,-0.4744967444143852,0.0,-0.007217505215397052,413445230668.58,0.0243,52.46,-0.4444745120597947,0.0,-0.00021281123723644358,0.004006462171075961
2023-06-02,0.15397844529049215,0.0,0.0036152641412567775,413445230668.58,0.0243,52.65,0.314989120915515,0.0,-0.00038317439160917804,0.00012604650124199452
2023-06-05,0.764844229276536,0.0,0.014144507386164743,413445230668.58,0.0243,53.4,0.6597787313125391,0.0,0.0010640109958539002,-0.009823644919953987
2023-06-06,0.1502928787397355,0.0,0.003551737540609753,413445230668.58,0.0243,53.59,-1.0178193705767007,0.0,-0.00036163672921437875,0.0013838790500556356
2023-06-07,-0.2618231464658802,0.0,-0.0035517375406098678,413445230668.58,0.0243,53.4,0.3145398193667712,0.0,-0.0003191998750303167,0.0017322354989734907
2023-06-08,-1.0198013060651512,0.0,-0.01661669653155367,413445230668.58,0.0243,52.52,0.5669796897422877,0.0,0.00027664577812827845,0.00012180391614650904
2023-06-09,0.6360222294164944,0.0,0.011924055353361305,413445230668.58,0.0243,53.15,-0.6033359669621325,0.0,-0.00017023449843210208,0.0013135241606693942
2023-06-12,0.15126038014311394,0.0,0.003568413965911377,413445230668.58,0.0243,53.34,-0.26852159398315095,0.0,-0.0002766928833087863,-0.002811727866463316
2023-06-13,-0.39392526324247623,0.0,-0.0058287276048295976,413445230668.58,0.0243,53.03,-0.10673509159879192,0.0,0.000659679760051242,0.0016199927875534881
2023-06-14,-0.19816291918601514,0.0,-0.002454452284784935,413445230668.58,0.0243,52.9,0.34230424194871356,0.0,0.000425369014028015,-0.005255471694639422
2023-06-15,-0.12160525598623272,0.0,-0.0011348592101290053,413445230668.58,0.0243,52.84,0.19306169899924813,0.0,0.0013812010143000137,-3.570745393493654e-05
2023-06-16,0.21807713193173756,0.0,0.004720106941455626,413445230668.58,0.0243,53.09,1.026814645329442,0.0,-0.00016989105776808155,0.0038998710439551404
2023-06-19,0.07522144607062675,0.0,0.002257762012697658,413445230668.58,0.0243,53.21,-1.2122129393066081,0.0,-0.00046734928836355345,-0.004619392822669572
2023-06-20,0.49765192151147947,0.0,0.00953902304675891,413445230668.58,0.0243,53.72,0.3528936171157391,0.0,0.00019121474536396008,-0.0010521478063423783
2023-06-21,0.14906759394119815,0.0,0.003530617808540453,413445230668.58,0.0243,53.91,-0.29127234516908024,0.0,-0.00019121474536401822,-0.008890270595294318
2023-06-22,-0.2605978616673395,0.0,-0.0035306178085405117,413445230668.58,0.0243,53.72,0.3680356740893752,0.0,-0.00016999936291181122,-0.002348660924010333
2023-06-23,-0.3263884192154843,0.0,-0.004664622694396679,413445230668.58,0.0243,53.47,-0.21585896758784245,0.0,0.0,0.001084682836648679
2023-06-26,0.41969087929361715,0.0,0.008195240502937197,413445230668.58,0.0243,53.91,0.04529937414774607,0.0,0.0005311520813247755,-0.0018705212425456845
2023-06-27,0.9471128692684266,0.0,0.01728619725766199,413445230668.58,0.0243,54.85,0.5836159921664561,0.0,6.371929528613915e-05,-0.001361167605285891
2023-06-28,-0.2570814128697862,0.0,-0.00347000622131737,413445230668.58,0.0243,54.66,-0.4670991485433188,0.0,0.0008916440808126621,-0.007073668625218969
2023-06-29,-0.385735669494788,0.09294040645674896,-0.005687566932703367,413445230668.58,0.02,54.35,-0.5403657247827954,0.0,0.0008908497598447762,-0.0021355535882250387
2023-06-30,-0.398359905193012,0.0,-0.0059051657112440354,413445230668.58,0.02,54.03,0.26494966240979717,0.06648097701409934,0.0005510809804576822,0.0050833649172860205
2023-07-03,0.21205971033178073,0.0,0.0046163871106939865,413445230668.58,0.02,54.28,0.3483880211906418,0.0,0.00479850412878189,0.004250147160997247
2023-07-04,0.348975328903744,0.0,0.006976345533253428,413445230668.58,0.02,54.66,0.24451138373385575,0.0,0.0,-0.0001294689444651985
2023-07-05,-0.0451521063538056,0.0,0.00018293240698596223,413445230668.58,0.02,54.67,0.2980799393202377,0.0,0.003368424237552286,0.0022400365289155545
2023-07-06,-0.21516476170502608,0.0,-0.0027475060785760353,413445230668.58,0.02,54.52,-0.1625303580864685,0.0,-0.0007358738834040916,-0.00387278304107863
2023-07-07,0.4949578707042712,0.0,0.009492586796756268,413445230668.58,0.02,55.04,-0.5261604473946466,0.0,-0.002316278146567386,0.0037435870790480034
2023-07-10,-0.05576513386306898,0.0,0.0,413445230668.58,0.02,55.04,0.2515475932293669,0.0,-0.001899135409376768,-0.0034220103127912387
2023-07-11,-0.288125634488843,0.0,-0.004005102750448468,413445230668.58,0.02,54.82,-0.05638574624784702,0.0,0.0017937224540269007,0.0053685156090604695
2023-07-12,0.17659536676270343,0.0,0.004005102750448441,413445230668.58,0.02,55.04,-0.18703128885364992,0.0,-0.0006327111884595098,0.010840145036390166
